Date,Customer_Name,Email,Product_Category,Price,Quantity,Total_Amount,Status
2024-03-06,Marwan Khaled,user1@mail.com,Home Decor,3785.0,8,30280.0,Refunded
2024-09-18,Huda Mansour,contact@service.org,Books,877.0,9,7893.0,Pending
2024-04-08,Ali Hassan,test.a@web.net,Clothing,2265.0,7,15855.0,Cancelled
2024-10-16,Mona Zaki,m.zaki@mail.com,Groceries,952.0,3,2856.0,Pending
2024-07-21,Ahmed Ali,admin@tech.io,Books,1534.0,5,7670.0,Completed
2024-01-21,Ahmed Ali,yomna.dev@email.com,Books,967.0,2,1934.0,Cancelled
2024-11-17,Zainab Tarek,info@market.eg,Groceries,2930.0,2,5860.0,Pending
2024-12-04,Zainab Tarek,sales@hub.com,Electronics,1080.0,10,10800.0,Completed
2024-03-17,Zainab Tarek,contact@service.org,Office Supplies,4228.0,8,33824.0,Cancelled
2024-02-04,Zainab Tarek,admin@tech.io,Groceries,4961.0,5,24805.0,Cancelled
2024-11-23,Mona Zaki,user1@mail.com,Home Decor,4699.0,10,46990.0,Shipped
2024-04-11,Mona Zaki,info@market.eg,Office Supplies,1955.0,3,5865.0,Cancelled
2024-09-22,Mona Zaki,user1@mail.com,Clothing,1858.0,7,13006.0,Refunded
2024-02-07,Zainab Tarek,test.a@web.net,Groceries,4401.0,8,35208.0,Shipped
2024-05-14,Marwan Khaled,user1@mail.com,Clothing,3819.0,2,7638.0,Pending
2024-12-13,Huda Mansour,yomna.dev@email.com,Office Supplies,1990.0,4,7960.0,Completed
2024-03-24,Marwan Khaled,contact@service.org,Books,2883.0,7,20181.0,Pending
2024-07-22,Yomna Soror,admin@tech.io,Home Decor,993.0,7,6951.0,Completed
2024-11-14,Zainab Tarek,user1@mail.com,Books,4240.0,10,42400.0,Pending
2024-06-13,Ali Hassan,admin@tech.io,Home Decor,1369.0,9,12321.0,Refunded
2024-03-26,Ahmed Ali,info@market.eg,Home Decor,2824.0,10,28240.0,Cancelled
2024-02-20,Marwan Khaled,m.zaki@mail.com,Books,1302.0,10,13020.0,Shipped
2024-10-21,Yomna Soror,admin@tech.io,Home Decor,4190.0,10,41900.0,Cancelled
2024-11-25,Marwan Khaled,test.a@web.net,Electronics,622.0,2,1244.0,Completed
2024-02-24,Layla Mohamed,user1@mail.com,Books,737.0,3,2211.0,Pending
2024-02-23,Marwan Khaled,sales@hub.com,Groceries,2179.0,3,6537.0,Cancelled
2024-12-24,Zainab Tarek,user1@mail.com,Electronics,213.0,1,213.0,Refunded
2024-07-24,Omar Farouk,m.zaki@mail.com,Office Supplies,2026.0,3,6078.0,Cancelled
2024-04-15,Omar Farouk,admin@tech.io,Groceries,3368.0,4,13472.0,Pending
2024-04-16,Sara Ahmed,contact@service.org,Books,4891.0,8,39128.0,Shipped
2024-08-28,Omar Farouk,info@market.eg,Books,2675.0,9,24075.0,Pending
2024-05-22,Ali Hassan,sales@hub.com,Office Supplies,2820.0,8,22560.0,Pending
2024-09-22,Sara Ahmed,test.a@web.net,Books,3226.0,7,22582.0,Pending
2024-02-15,Layla Mohamed,yomna.dev@email.com,Groceries,4900.0,10,49000.0,Shipped
2024-04-17,Sara Ahmed,user1@mail.com,Groceries,806.0,2,1612.0,Cancelled
2024-12-15,Ali Hassan,contact@service.org,Electronics,1260.0,2,2520.0,Completed
2024-05-22,Marwan Khaled,sales@hub.com,Groceries,1902.0,10,19020.0,Pending
2024-08-12,Ahmed Ali,yomna.dev@email.com,Groceries,4992.0,6,29952.0,Shipped
2024-01-01,Yomna Soror,m.zaki@mail.com,Electronics,4998.0,9,44982.0,Completed
2024-02-25,Huda Mansour,contact@service.org,Groceries,1032.0,7,7224.0,Shipped
2024-11-23,Ali Hassan,sales@hub.com,Office Supplies,1404.0,9,12636.0,Pending
2024-07-21,Layla Mohamed,contact@service.org,Clothing,2228.0,10,22280.0,Cancelled
2024-04-28,Ahmed Ali,sales@hub.com,Electronics,3640.0,1,3640.0,Cancelled
2024-06-16,Marwan Khaled,user1@mail.com,Books,3551.0,8,28408.0,Refunded
2024-02-05,Layla Mohamed,test.a@web.net,Clothing,633.0,4,2532.0,Shipped
2024-01-18,Huda Mansour,test.a@web.net,Clothing,3577.0,10,35770.0,Shipped
2024-06-21,Ahmed Ali,admin@tech.io,Electronics,4485.0,4,17940.0,Completed
2024-07-28,Sara Ahmed,sales@hub.com,Groceries,1081.0,7,7567.0,Cancelled
2024-08-21,Mona Zaki,info@market.eg,Office Supplies,3185.0,2,6370.0,Refunded
2024-08-02,Mona Zaki,contact@service.org,Office Supplies,3791.0,1,3791.0,Refunded
2024-08-02,Huda Mansour,yomna.dev@email.com,Groceries,1303.0,1,1303.0,Shipped
2024-10-27,Huda Mansour,contact@service.org,Home Decor,3391.0,3,10173.0,Refunded
2024-11-12,Sara Ahmed,test.a@web.net,Clothing,2256.0,1,2256.0,Cancelled
2024-05-16,Marwan Khaled,test.a@web.net,Home Decor,3821.0,3,11463.0,Pending
2024-12-25,Layla Mohamed,m.zaki@mail.com,Office Supplies,338.0,7,2366.0,Completed
2024-11-22,Ali Hassan,user1@mail.com,Books,4834.0,7,33838.0,Refunded
2024-08-19,Omar Farouk,user1@mail.com,Books,325.0,3,975.0,Completed
2024-10-25,Ali Hassan,admin@tech.io,Clothing,3959.0,2,7918.0,Refunded
2024-05-19,Ahmed Ali,m.zaki@mail.com,Books,831.0,7,5817.0,Completed
2024-08-12,Ali Hassan,yomna.dev@email.com,Electronics,1696.0,6,10176.0,Pending
2024-12-11,Layla Mohamed,admin@tech.io,Groceries,829.0,5,4145.0,Cancelled
2024-05-25,Yomna Soror,yomna.dev@email.com,Groceries,4480.0,1,4480.0,Pending
2024-03-02,Mona Zaki,contact@service.org,Home Decor,2706.0,10,27060.0,Refunded
2024-01-07,Zainab Tarek,m.zaki@mail.com,Books,762.0,6,4572.0,Refunded
2024-12-12,Mona Zaki,info@market.eg,Electronics,3570.0,6,21420.0,Pending
2024-12-28,Sara Ahmed,admin@tech.io,Office Supplies,1080.0,6,6480.0,Shipped
2024-02-06,Yomna Soror,m.zaki@mail.com,Home Decor,1371.0,3,4113.0,Pending
2024-11-15,Sara Ahmed,yomna.dev@email.com,Electronics,3819.0,3,11457.0,Pending
2024-03-03,Yomna Soror,user1@mail.com,Electronics,1343.0,5,6715.0,Completed
2024-07-18,Marwan Khaled,admin@tech.io,Electronics,471.0,10,4710.0,Shipped
2024-09-15,Layla Mohamed,info@market.eg,Home Decor,1393.0,6,8358.0,Cancelled
2024-06-05,Marwan Khaled,test.a@web.net,Clothing,1187.0,9,10683.0,Pending
2024-05-24,Marwan Khaled,admin@tech.io,Home Decor,2475.0,3,7425.0,Pending
2024-03-01,Ahmed Ali,info@market.eg,Groceries,2351.0,6,14106.0,Shipped
2024-01-12,Omar Farouk,m.zaki@mail.com,Home Decor,503.0,4,2012.0,Completed
2024-10-06,Sara Ahmed,yomna.dev@email.com,Books,2416.0,10,24160.0,Completed
2024-10-28,Marwan Khaled,sales@hub.com,Home Decor,3047.0,3,9141.0,Pending
2024-05-27,Sara Ahmed,info@market.eg,Books,703.0,2,1406.0,Pending
2024-10-17,Zainab Tarek,info@market.eg,Home Decor,1232.0,8,9856.0,Refunded
2024-07-15,Ali Hassan,test.a@web.net,Books,1244.0,1,1244.0,Completed
2024-11-21,Ahmed Ali,admin@tech.io,Clothing,2995.0,1,2995.0,Completed
2024-07-27,Mona Zaki,m.zaki@mail.com,Books,164.0,2,328.0,Pending
2024-12-22,Mona Zaki,contact@service.org,Clothing,1696.0,8,13568.0,Shipped
2024-01-20,Layla Mohamed,user1@mail.com,Books,4104.0,8,32832.0,Shipped
2024-07-14,Marwan Khaled,test.a@web.net,Office Supplies,2074.0,5,10370.0,Refunded
2024-12-02,Layla Mohamed,m.zaki@mail.com,Office Supplies,2662.0,6,15972.0,Refunded
2024-12-17,Yomna Soror,yomna.dev@email.com,Clothing,3428.0,10,34280.0,Shipped
2024-11-23,Omar Farouk,user1@mail.com,Office Supplies,2722.0,2,5444.0,Completed
2024-07-04,Layla Mohamed,test.a@web.net,Clothing,4731.0,10,47310.0,Cancelled
2024-11-07,Yomna Soror,contact@service.org,Office Supplies,202.0,10,2020.0,Refunded
2024-11-23,Layla Mohamed,m.zaki@mail.com,Clothing,419.0,4,1676.0,Completed
2024-01-06,Yomna Soror,m.zaki@mail.com,Groceries,4657.0,4,18628.0,Refunded
2024-04-13,Ali Hassan,m.zaki@mail.com,Office Supplies,3196.0,10,31960.0,Cancelled
2024-05-15,Ahmed Ali,info@market.eg,Electronics,3418.0,5,17090.0,Pending
2024-06-17,Omar Farouk,user1@mail.com,Clothing,2155.0,3,6465.0,Refunded
2024-04-10,Ali Hassan,yomna.dev@email.com,Office Supplies,2519.0,3,7557.0,Pending
2024-08-18,Layla Mohamed,contact@service.org,Books,63.0,4,252.0,Cancelled
2024-02-01,Ahmed Ali,test.a@web.net,Groceries,4056.0,2,8112.0,Cancelled
2024-03-01,Ali Hassan,test.a@web.net,Office Supplies,3413.0,10,34130.0,Pending
2024-02-24,Ahmed Ali,info@market.eg,Books,3163.0,10,31630.0,Cancelled
2024-06-13,Layla Mohamed,user1@mail.com,Home Decor,4282.0,4,17128.0,Refunded
2024-08-03,Layla Mohamed,user1@mail.com,Clothing,3579.0,9,32211.0,Completed
2024-05-21,Huda Mansour,info@market.eg,Electronics,2543.0,1,2543.0,Completed
2024-09-20,Zainab Tarek,sales@hub.com,Office Supplies,3793.0,5,18965.0,Completed
2024-04-03,Mona Zaki,user1@mail.com,Office Supplies,3198.0,9,28782.0,Cancelled
2024-03-28,Layla Mohamed,yomna.dev@email.com,Clothing,1084.0,1,1084.0,Cancelled
2024-09-09,Huda Mansour,test.a@web.net,Books,1788.0,4,7152.0,Completed
2024-04-03,Marwan Khaled,m.zaki@mail.com,Books,3900.0,1,3900.0,Pending
2024-01-14,Ali Hassan,m.zaki@mail.com,Home Decor,4749.0,9,42741.0,Cancelled
2024-08-18,Ali Hassan,sales@hub.com,Electronics,4691.0,1,4691.0,Shipped
2024-08-17,Huda Mansour,admin@tech.io,Electronics,3307.0,8,26456.0,Cancelled
2024-08-23,Zainab Tarek,info@market.eg,Groceries,4843.0,5,24215.0,Refunded
2024-04-07,Omar Farouk,user1@mail.com,Clothing,2035.0,9,18315.0,Completed
2024-07-07,Yomna Soror,user1@mail.com,Groceries,2520.0,10,25200.0,Cancelled
2024-12-18,Ali Hassan,info@market.eg,Home Decor,4102.0,6,24612.0,Refunded
2024-05-20,Layla Mohamed,sales@hub.com,Electronics,1354.0,7,9478.0,Shipped
2024-01-12,Huda Mansour,yomna.dev@email.com,Electronics,2544.0,8,20352.0,Refunded
2024-04-24,Ali Hassan,test.a@web.net,Office Supplies,2514.0,8,20112.0,Shipped
2024-06-24,Zainab Tarek,sales@hub.com,Clothing,3744.0,5,18720.0,Pending
2024-04-09,Zainab Tarek,yomna.dev@email.com,Books,2778.0,5,13890.0,Pending
2024-10-02,Yomna Soror,info@market.eg,Electronics,165.0,1,165.0,Completed
2024-12-26,Zainab Tarek,info@market.eg,Groceries,2486.0,10,24860.0,Completed
2024-11-23,Huda Mansour,sales@hub.com,Groceries,829.0,1,829.0,Cancelled
2024-06-18,Omar Farouk,contact@service.org,Groceries,2653.0,10,26530.0,Refunded
2024-09-25,Marwan Khaled,contact@service.org,Office Supplies,3877.0,4,15508.0,Pending
2024-06-11,Yomna Soror,m.zaki@mail.com,Electronics,536.0,3,1608.0,Completed
2024-06-24,Layla Mohamed,contact@service.org,Clothing,223.0,10,2230.0,Refunded
2024-12-22,Marwan Khaled,user1@mail.com,Office Supplies,4404.0,5,22020.0,Refunded
2024-08-26,Ahmed Ali,yomna.dev@email.com,Groceries,3294.0,9,29646.0,Refunded
2024-07-07,Sara Ahmed,m.zaki@mail.com,Groceries,2885.0,10,28850.0,Refunded
2024-04-21,Sara Ahmed,m.zaki@mail.com,Clothing,1852.0,10,18520.0,Cancelled
2024-05-23,Omar Farouk,test.a@web.net,Home Decor,2783.0,6,16698.0,Completed
2024-06-04,Sara Ahmed,test.a@web.net,Books,4440.0,2,8880.0,Refunded
2024-06-17,Mona Zaki,m.zaki@mail.com,Home Decor,2943.0,4,11772.0,Completed
2024-01-01,Sara Ahmed,user1@mail.com,Home Decor,4207.0,4,16828.0,Completed
2024-06-07,Ali Hassan,yomna.dev@email.com,Books,3381.0,9,30429.0,Pending
2024-07-09,Mona Zaki,test.a@web.net,Office Supplies,3901.0,9,35109.0,Completed
2024-04-13,Zainab Tarek,contact@service.org,Electronics,4582.0,5,22910.0,Refunded
2024-02-19,Omar Farouk,sales@hub.com,Home Decor,4686.0,1,4686.0,Refunded
2024-11-09,Sara Ahmed,user1@mail.com,Home Decor,1989.0,1,1989.0,Shipped
2024-11-03,Marwan Khaled,info@market.eg,Books,3997.0,7,27979.0,Refunded
2024-10-21,Yomna Soror,admin@tech.io,Home Decor,4190.0,10,41900.0,Cancelled
2024-09-19,Marwan Khaled,info@market.eg,Clothing,4499.0,1,4499.0,Completed
2024-12-22,Huda Mansour,m.zaki@mail.com,Electronics,1847.0,1,1847.0,Pending
2024-12-03,Huda Mansour,m.zaki@mail.com,Groceries,4817.0,4,19268.0,Completed
2024-06-18,Zainab Tarek,user1@mail.com,Home Decor,3024.0,7,21168.0,Shipped
2024-07-21,Ahmed Ali,sales@hub.com,Books,3583.0,5,17915.0,Completed
2024-03-20,Zainab Tarek,contact@service.org,Clothing,376.0,6,2256.0,Shipped
2024-11-26,Omar Farouk,contact@service.org,Home Decor,4287.0,8,34296.0,Pending
2024-07-24,Omar Farouk,m.zaki@mail.com,Office Supplies,2026.0,3,6078.0,Cancelled
2024-01-12,Ali Hassan,user1@mail.com,Home Decor,1742.0,10,17420.0,Pending
2024-12-06,Yomna Soror,test.a@web.net,Electronics,1579.0,9,14211.0,Cancelled
2024-07-04,Yomna Soror,sales@hub.com,Clothing,4762.0,2,9524.0,Cancelled
2024-07-06,Layla Mohamed,contact@service.org,Books,3209.0,4,12836.0,Completed
2024-10-11,Yomna Soror,info@market.eg,Home Decor,4903.0,4,19612.0,Completed
2024-12-13,Huda Mansour,contact@service.org,Clothing,3239.0,6,19434.0,Pending
2024-01-01,Zainab Tarek,contact@service.org,Books,1288.0,6,7728.0,Cancelled
2024-01-07,Ahmed Ali,contact@service.org,Home Decor,3209.0,2,6418.0,Shipped
2024-04-21,Zainab Tarek,yomna.dev@email.com,Home Decor,857.0,10,8570.0,Refunded
2024-01-01,Ali Hassan,user1@mail.com,Office Supplies,2362.0,6,14172.0,Shipped
2024-03-23,Yomna Soror,yomna.dev@email.com,Home Decor,3750.0,5,18750.0,Completed
2024-05-10,Yomna Soror,info@market.eg,Clothing,1889.0,2,3778.0,Pending
2024-12-16,Zainab Tarek,yomna.dev@email.com,Books,1983.0,6,11898.0,Completed
2024-02-05,Layla Mohamed,admin@tech.io,Groceries,1018.0,7,7126.0,Shipped
2024-02-07,Ahmed Ali,info@market.eg,Office Supplies,2048.0,4,8192.0,Refunded
2024-08-05,Sara Ahmed,info@market.eg,Clothing,3516.0,7,24612.0,Refunded
2024-02-21,Mona Zaki,yomna.dev@email.com,Office Supplies,3236.0,3,9708.0,Refunded
2024-02-27,Zainab Tarek,sales@hub.com,Office Supplies,2824.0,10,28240.0,Cancelled
2024-04-15,Mona Zaki,sales@hub.com,Clothing,1583.0,10,15830.0,Refunded
2024-08-18,Omar Farouk,user1@mail.com,Books,4170.0,1,4170.0,Shipped
2024-07-12,Omar Farouk,admin@tech.io,Office Supplies,1299.0,7,9093.0,Refunded
2024-07-02,Sara Ahmed,m.zaki@mail.com,Office Supplies,2867.0,6,17202.0,Pending
2024-11-19,Layla Mohamed,,Groceries,4748.0,2,9496.0,Cancelled
2024-12-15,Yomna Soror,sales@hub.com,Office Supplies,4961.0,2,9922.0,Completed
2024-12-05,Yomna Soror,contact@service.org,Books,3836.0,2,7672.0,Refunded
2024-06-21,Layla Mohamed,admin@tech.io,Electronics,3279.0,9,29511.0,Cancelled
2024-01-06,Marwan Khaled,yomna.dev@email.com,Electronics,1905.0,8,15240.0,Pending
2024-02-24,Yomna Soror,sales@hub.com,Office Supplies,1232.0,6,7392.0,Cancelled
2024-12-03,Layla Mohamed,contact@service.org,Electronics,4664.0,5,23320.0,Refunded
2024-02-27,Huda Mansour,user1@mail.com,Groceries,733.0,10,7330.0,Completed
2024-10-28,Layla Mohamed,user1@mail.com,Groceries,3685.0,2,7370.0,Completed
2024-02-16,Sara Ahmed,contact@service.org,Books,134.0,10,1340.0,Pending
2024-08-15,Ahmed Ali,m.zaki@mail.com,Groceries,1399.0,10,13990.0,Shipped
2024-05-25,Yomna Soror,test.a@web.net,Clothing,3172.0,8,25376.0,Completed
2024-11-02,Layla Mohamed,info@market.eg,Electronics,1750.0,5,8750.0,Completed
2024-04-03,Huda Mansour,info@market.eg,Electronics,2247.0,8,17976.0,Pending
2024-05-28,Sara Ahmed,yomna.dev@email.com,Home Decor,1990.0,9,17910.0,Completed
2024-10-15,Mona Zaki,user1@mail.com,Office Supplies,4934.0,5,24670.0,Completed
2024-05-12,Sara Ahmed,test.a@web.net,Groceries,123.0,4,492.0,Refunded
2024-09-22,Omar Farouk,info@market.eg,Books,4902.0,3,14706.0,Completed
2024-10-04,Zainab Tarek,m.zaki@mail.com,Clothing,1367.0,2,2734.0,Refunded
2024-03-24,Ahmed Ali,yomna.dev@email.com,Books,3421.0,10,34210.0,Refunded
2024-05-06,Sara Ahmed,m.zaki@mail.com,Office Supplies,4638.0,4,18552.0,Shipped
2024-04-22,Sara Ahmed,user1@mail.com,Groceries,4795.0,7,33565.0,Pending
2024-08-05,Omar Farouk,contact@service.org,Books,563.0,5,2815.0,Pending
2024-04-10,Layla Mohamed,sales@hub.com,Books,3986.0,9,35874.0,Pending
2024-08-11,Ali Hassan,sales@hub.com,Home Decor,3225.0,6,19350.0,Shipped
2024-04-11,Huda Mansour,yomna.dev@email.com,Books,4886.0,1,4886.0,Refunded
2024-07-15,Layla Mohamed,info@market.eg,Groceries,370.0,2,740.0,Completed
2024-11-25,Mona Zaki,m.zaki@mail.com,Home Decor,4910.0,6,29460.0,Refunded
2024-04-07,Mona Zaki,admin@tech.io,Electronics,2592.0,8,20736.0,Refunded
2024-02-15,Marwan Khaled,user1@mail.com,Home Decor,2892.0,2,5784.0,Pending
2024-11-22,Ali Hassan,user1@mail.com,Books,4834.0,7,33838.0,Refunded
2024-02-22,Layla Mohamed,test.a@web.net,Electronics,1420.0,6,8520.0,Completed
2024-10-12,Huda Mansour,test.a@web.net,Clothing,1954.0,7,13678.0,Refunded
2024-01-12,Zainab Tarek,info@market.eg,Clothing,4622.0,2,9244.0,Completed
2024-01-05,Ahmed Ali,test.a@web.net,Clothing,2863.0,6,17178.0,Refunded
2024-02-04,Omar Farouk,contact@service.org,Groceries,4641.0,1,4641.0,Shipped
2024-05-26,Layla Mohamed,info@market.eg,Electronics,3896.0,7,27272.0,Cancelled
2024-02-19,Zainab Tarek,sales@hub.com,Home Decor,3505.0,4,14020.0,Completed
2024-03-20,Omar Farouk,contact@service.org,Groceries,3288.0,3,9864.0,Pending
2024-02-09,Zainab Tarek,user1@mail.com,Office Supplies,2258.0,9,20322.0,Refunded
2024-03-13,Yomna Soror,info@market.eg,Electronics,1747.0,2,3494.0,Refunded
2024-12-26,Layla Mohamed,yomna.dev@email.com,Electronics,2656.0,4,10624.0,Cancelled
2024-10-10,Marwan Khaled,user1@mail.com,Electronics,2834.0,8,22672.0,Shipped
2024-12-11,Layla Mohamed,admin@tech.io,Home Decor,4386.0,6,26316.0,Pending
2024-07-13,Mona Zaki,yomna.dev@email.com,Clothing,3794.0,6,22764.0,Pending
2024-05-18,Mona Zaki,contact@service.org,Electronics,4539.0,3,13617.0,Cancelled
2024-06-26,Zainab Tarek,user1@mail.com,Clothing,217.0,5,1085.0,Completed
2024-02-10,Marwan Khaled,test.a@web.net,Clothing,3862.0,4,15448.0,Refunded
2024-03-03,Sara Ahmed,sales@hub.com,Home Decor,4697.0,6,28182.0,Pending
2024-12-23,Ahmed Ali,m.zaki@mail.com,Clothing,691.0,10,6910.0,Completed
2024-11-22,Ali Hassan,user1@mail.com,Electronics,1153.0,4,4612.0,Cancelled
2024-01-14,Layla Mohamed,info@market.eg,Groceries,1621.0,5,8105.0,Refunded
2024-08-07,Sara Ahmed,user1@mail.com,Electronics,1330.0,10,13300.0,Completed
2024-05-11,Layla Mohamed,user1@mail.com,Groceries,3569.0,7,24983.0,Refunded
2024-03-17,Ali Hassan,sales@hub.com,Office Supplies,1262.0,6,7572.0,Shipped
2024-12-22,Mona Zaki,contact@service.org,Electronics,4423.0,6,26538.0,Shipped
2024-06-06,Layla Mohamed,test.a@web.net,Electronics,1780.0,10,17800.0,Refunded
2024-09-15,Ahmed Ali,contact@service.org,Groceries,4703.0,5,23515.0,Shipped
2024-07-16,Mona Zaki,contact@service.org,Clothing,3783.0,4,15132.0,Pending
2024-10-25,Huda Mansour,info@market.eg,Home Decor,3015.0,9,27135.0,Cancelled
2024-10-19,Zainab Tarek,contact@service.org,Books,3632.0,4,14528.0,Completed
2024-03-18,Omar Farouk,test.a@web.net,Clothing,4482.0,7,31374.0,Shipped
2024-03-08,Layla Mohamed,user1@mail.com,Groceries,995.0,4,3980.0,Completed
2024-04-21,Sara Ahmed,yomna.dev@email.com,Groceries,1648.0,2,3296.0,Shipped
2024-08-10,Mona Zaki,user1@mail.com,Books,346.0,1,346.0,Pending
2024-06-27,Yomna Soror,info@market.eg,Home Decor,1806.0,2,3612.0,Completed
2024-02-13,Mona Zaki,sales@hub.com,Clothing,2505.0,10,25050.0,Shipped
2024-08-11,Huda Mansour,sales@hub.com,Clothing,2085.0,3,6255.0,Pending
2024-07-15,Zainab Tarek,test.a@web.net,Home Decor,2682.0,10,26820.0,Completed
2024-01-01,Ali Hassan,contact@service.org,Home Decor,4287.0,2,8574.0,Pending
2024-01-01,Marwan Khaled,contact@service.org,Books,910.0,3,2730.0,Refunded
2024-06-25,Marwan Khaled,,Electronics,3352.0,8,26816.0,Cancelled
2024-12-27,Yomna Soror,yomna.dev@email.com,Books,3924.0,6,23544.0,Shipped
2024-09-25,Ahmed Ali,test.a@web.net,Office Supplies,2559.0,10,25590.0,Pending
2024-05-28,Omar Farouk,contact@service.org,Clothing,2903.0,6,17418.0,Pending
2024-03-02,Ali Hassan,m.zaki@mail.com,Electronics,4989.0,1,4989.0,Pending
2024-01-17,Marwan Khaled,user1@mail.com,Office Supplies,4162.0,6,24972.0,Pending
2024-04-21,Sara Ahmed,user1@mail.com,Clothing,2885.0,7,20195.0,Completed
2024-01-20,Layla Mohamed,contact@service.org,Electronics,397.0,6,2382.0,Pending
2024-12-10,Ali Hassan,sales@hub.com,Home Decor,1943.0,2,3886.0,Cancelled
2024-10-12,Marwan Khaled,user1@mail.com,Clothing,1172.0,9,10548.0,Completed
2024-02-22,Layla Mohamed,m.zaki@mail.com,Electronics,4895.0,8,39160.0,Pending
2024-01-24,Sara Ahmed,test.a@web.net,Clothing,2323.0,9,20907.0,Shipped
2024-08-18,Sara Ahmed,test.a@web.net,Office Supplies,1432.0,8,11456.0,Refunded
2024-02-01,Yomna Soror,yomna.dev@email.com,Electronics,2020.0,1,2020.0,Completed
2024-02-22,Ahmed Ali,admin@tech.io,Office Supplies,2012.0,3,6036.0,Refunded
2024-06-03,Zainab Tarek,info@market.eg,Electronics,2022.0,5,10110.0,Cancelled
2024-04-08,Yomna Soror,sales@hub.com,Groceries,4393.0,5,21965.0,Pending
2024-02-22,Ali Hassan,yomna.dev@email.com,Groceries,3051.0,9,27459.0,Cancelled
2024-06-11,Zainab Tarek,info@market.eg,Electronics,3110.0,8,24880.0,Pending
2024-06-03,Ahmed Ali,user1@mail.com,Office Supplies,1818.0,2,3636.0,Shipped
2024-12-13,Zainab Tarek,admin@tech.io,Office Supplies,4396.0,4,17584.0,Refunded
2024-11-12,Sara Ahmed,test.a@web.net,Clothing,1832.0,1,1832.0,Shipped
2024-04-10,Omar Farouk,contact@service.org,Clothing,447.0,3,1341.0,Refunded
2024-06-19,Yomna Soror,user1@mail.com,Electronics,2487.0,5,12435.0,Pending
2024-09-16,Ali Hassan,admin@tech.io,Books,450.0,2,900.0,Cancelled
2024-04-12,Marwan Khaled,user1@mail.com,Books,226.0,10,2260.0,Refunded
2024-05-18,Marwan Khaled,m.zaki@mail.com,Books,58.0,1,58.0,Completed
2024-05-14,Huda Mansour,user1@mail.com,Clothing,755.0,8,6040.0,Pending
2024-01-07,Omar Farouk,m.zaki@mail.com,Books,3989.0,4,15956.0,Cancelled
2024-04-17,Mona Zaki,test.a@web.net,Clothing,692.0,4,2768.0,Pending
2024-05-10,Mona Zaki,yomna.dev@email.com,Office Supplies,2189.0,4,8756.0,Refunded
2024-07-26,Zainab Tarek,yomna.dev@email.com,Office Supplies,2880.0,7,20160.0,Completed
2024-06-09,Huda Mansour,info@market.eg,Office Supplies,319.0,4,1276.0,Completed
2024-03-13,Mona Zaki,yomna.dev@email.com,Home Decor,2899.0,4,11596.0,Cancelled
2024-12-08,Marwan Khaled,sales@hub.com,Electronics,1153.0,5,5765.0,Pending
2024-05-07,Huda Mansour,yomna.dev@email.com,Groceries,710.0,5,3550.0,Refunded
2024-04-14,Ahmed Ali,sales@hub.com,Electronics,4015.0,2,8030.0,Completed
2024-02-15,Sara Ahmed,admin@tech.io,Groceries,2717.0,2,5434.0,Cancelled
2024-12-01,Huda Mansour,admin@tech.io,Office Supplies,3406.0,7,23842.0,Shipped
2024-01-27,Huda Mansour,admin@tech.io,Electronics,2738.0,5,13690.0,Shipped
2024-05-02,Ali Hassan,test.a@web.net,Electronics,2503.0,4,10012.0,Pending
2024-07-04,Zainab Tarek,user1@mail.com,Office Supplies,1738.0,10,17380.0,Refunded
2024-06-08,Yomna Soror,user1@mail.com,Books,4162.0,4,16648.0,Completed
2024-04-14,Huda Mansour,sales@hub.com,Groceries,4170.0,9,37530.0,Pending
2024-11-26,Mona Zaki,admin@tech.io,Home Decor,2182.0,6,13092.0,Refunded
2024-03-14,Zainab Tarek,m.zaki@mail.com,Office Supplies,2584.0,8,20672.0,Cancelled
2024-03-25,Layla Mohamed,admin@tech.io,Home Decor,2247.0,9,20223.0,Pending
2024-08-01,Layla Mohamed,admin@tech.io,Groceries,1026.0,8,8208.0,Refunded
2024-04-19,Omar Farouk,sales@hub.com,Office Supplies,2068.0,3,6204.0,Cancelled
2024-05-26,Layla Mohamed,admin@tech.io,Clothing,1735.0,7,12145.0,Shipped
